/home/rejk/Downloads/prj/dlproject-again/venv/lib/python3.11/site-packages/torch/nn/modules/transformer.py:282: UserWarning: enable_nested_tensor is True, but self.use_nested_tensor is False because encoder_layer.norm_first was True
  warnings.warn(f"enable_nested_tensor is True, but self.use_nested_tensor is False because {why_not_sparsity_fast_path}")
[(0,0,27)]: wandb not resumed
[(0,0,27)]: Epoch 1
[TRAIN(1,42,39)]: i: 1178, train_loss: 1.0737292766571045
[TRAIN(1,42,45)]: i: 1179, train_loss: 1.082226276397705
[TRAIN(1,42,50)]: i: 1180, train_loss: 1.0233814716339111
[TRAIN(1,42,56)]: i: 1181, train_loss: 1.0844616889953613
[TRAIN(1,43,1)]: i: 1182, train_loss: 1.096193790435791
[TRAIN(1,43,6)]: i: 1183, train_loss: 1.1361722946166992
[TRAIN(1,43,11)]: i: 1184, train_loss: 1.1434962749481201
[TRAIN(1,43,16)]: i: 1185, train_loss: 1.0937309265136719
[TRAIN(1,43,21)]: i: 1186, train_loss: 1.12235689163208
[TRAIN(1,43,26)]: i: 1187, train_loss: 1.0341801643371582
[TRAIN(1,43,31)]: i: 1188, train_loss: 1.008675456047058
[TRAIN(1,43,36)]: i: 1189, train_loss: 1.0394264459609985
[TRAIN(1,43,42)]: i: 1190, train_loss: 1.052856683731079
[TRAIN(1,43,47)]: i: 1191, train_loss: 1.102624773979187
[TRAIN(1,43,52)]: i: 1192, train_loss: 1.102344274520874
[TRAIN(1,43,57)]: i: 1193, train_loss: 1.0377721786499023
[TRAIN(1,44,2)]: i: 1194, train_loss: 1.0914173126220703
[TRAIN(1,44,7)]: i: 1195, train_loss: 1.0794718265533447
[TRAIN(1,44,12)]: i: 1196, train_loss: 1.0573078393936157
[TRAIN(1,44,18)]: i: 1197, train_loss: 1.0752620697021484
[TRAIN(1,44,24)]: i: 1198, train_loss: 0.9698284268379211
[TRAIN(1,44,29)]: i: 1199, train_loss: 1.0660368204116821
[TRAIN(1,44,36)]: i: 1200, train_loss: 1.124703288078308
[TRAIN(1,44,41)]: i: 1201, train_loss: 1.0489104986190796
[TRAIN(1,44,46)]: i: 1202, train_loss: 1.0511043071746826
[TRAIN(1,44,52)]: i: 1203, train_loss: 1.0705609321594238
[TRAIN(1,44,57)]: i: 1204, train_loss: 1.15763521194458
[TRAIN(1,45,2)]: i: 1205, train_loss: 1.0857787132263184
[TRAIN(1,45,8)]: i: 1206, train_loss: 1.0633153915405273
[TRAIN(1,45,13)]: i: 1207, train_loss: 1.1198530197143555
[TRAIN(1,45,18)]: i: 1208, train_loss: 1.0092591047286987
[TRAIN(1,45,23)]: i: 1209, train_loss: 1.0924744606018066
[TRAIN(1,45,29)]: i: 1210, train_loss: 1.0932855606079102
[TRAIN(1,45,34)]: i: 1211, train_loss: 1.1176785230636597
[TRAIN(1,45,39)]: i: 1212, train_loss: 1.045137882232666
[TRAIN(1,45,44)]: i: 1213, train_loss: 1.151256799697876
[TRAIN(1,45,49)]: i: 1214, train_loss: 1.016850471496582
[TRAIN(1,45,55)]: i: 1215, train_loss: 1.0927866697311401
[TRAIN(1,46,0)]: i: 1216, train_loss: 1.0488529205322266
[TRAIN(1,46,5)]: i: 1217, train_loss: 1.0924556255340576
[TRAIN(1,46,10)]: i: 1218, train_loss: 1.0217087268829346
[TRAIN(1,46,15)]: i: 1219, train_loss: 1.0642971992492676
[TRAIN(1,46,21)]: i: 1220, train_loss: 1.0401028394699097
[TRAIN(1,46,26)]: i: 1221, train_loss: 1.0853497982025146
[TRAIN(1,46,31)]: i: 1222, train_loss: 0.9950577020645142
[TRAIN(1,46,36)]: i: 1223, train_loss: 1.1137841939926147
[TRAIN(1,46,41)]: i: 1224, train_loss: 1.1446926593780518
[TRAIN(1,46,47)]: i: 1225, train_loss: 1.0182064771652222
[TRAIN(1,46,53)]: i: 1226, train_loss: 1.0590615272521973
[TRAIN(1,46,58)]: i: 1227, train_loss: 1.0031733512878418
[TRAIN(1,47,3)]: i: 1228, train_loss: 1.0656867027282715
[TRAIN(1,47,8)]: i: 1229, train_loss: 1.0063170194625854
[TRAIN(1,47,13)]: i: 1230, train_loss: 1.1913197040557861
[TRAIN(1,47,18)]: i: 1231, train_loss: 1.0483181476593018
[TRAIN(1,47,24)]: i: 1232, train_loss: 1.0473265647888184
[TRAIN(1,47,29)]: i: 1233, train_loss: 0.9886603355407715
[TRAIN(1,47,34)]: i: 1234, train_loss: 1.0907740592956543
[TRAIN(1,47,39)]: i: 1235, train_loss: 1.123268485069275
[TRAIN(1,47,45)]: i: 1236, train_loss: 1.030194640159607
[TRAIN(1,47,50)]: i: 1237, train_loss: 1.0507245063781738
[TRAIN(1,47,56)]: i: 1238, train_loss: 1.0660134553909302
[TRAIN(1,48,1)]: i: 1239, train_loss: 1.0394245386123657
[TRAIN(1,48,7)]: i: 1240, train_loss: 1.0710721015930176
[TRAIN(1,48,12)]: i: 1241, train_loss: 1.0524168014526367
[TRAIN(1,48,17)]: i: 1242, train_loss: 1.0681829452514648
[TRAIN(1,48,22)]: i: 1243, train_loss: 1.020029902458191
[TRAIN(1,48,28)]: i: 1244, train_loss: 1.0786433219909668
[TRAIN(1,48,33)]: i: 1245, train_loss: 1.0805859565734863
[TRAIN(1,48,38)]: i: 1246, train_loss: 1.0595885515213013
[TRAIN(1,48,43)]: i: 1247, train_loss: 1.1280784606933594
[TRAIN(1,48,49)]: i: 1248, train_loss: 1.0153640508651733
[TRAIN(1,48,54)]: i: 1249, train_loss: 1.1327942609786987
[TRAIN(1,48,59)]: i: 1250, train_loss: 1.0116193294525146
[TRAIN(1,49,4)]: i: 1251, train_loss: 1.1005523204803467
[TRAIN(1,49,10)]: i: 1252, train_loss: 1.1142867803573608
[TRAIN(1,49,15)]: i: 1253, train_loss: 1.0780845880508423
[TRAIN(1,49,21)]: i: 1254, train_loss: 1.1260830163955688
[TRAIN(1,49,26)]: i: 1255, train_loss: 1.0316712856292725
[TRAIN(1,49,33)]: i: 1256, train_loss: 1.0752750635147095
[TRAIN(1,49,41)]: i: 1257, train_loss: 1.0910887718200684
[TRAIN(1,49,46)]: i: 1258, train_loss: 1.0986829996109009
[TRAIN(1,49,52)]: i: 1259, train_loss: 1.0651267766952515
[TRAIN(1,49,58)]: i: 1260, train_loss: 1.008164644241333
[TRAIN(1,50,4)]: i: 1261, train_loss: 1.1327509880065918
[TRAIN(1,50,9)]: i: 1262, train_loss: 0.9684836864471436
[TRAIN(1,50,14)]: i: 1263, train_loss: 1.1298214197158813
[TRAIN(1,50,20)]: i: 1264, train_loss: 1.0831358432769775
[TRAIN(1,50,25)]: i: 1265, train_loss: 1.1302543878555298
[TRAIN(1,50,30)]: i: 1266, train_loss: 1.0503913164138794
[TRAIN(1,50,35)]: i: 1267, train_loss: 1.0692929029464722
[TRAIN(1,50,40)]: i: 1268, train_loss: 1.110115647315979
[TRAIN(1,50,45)]: i: 1269, train_loss: 1.060229778289795
[TRAIN(1,50,51)]: i: 1270, train_loss: 1.0455620288848877
[TRAIN(1,50,56)]: i: 1271, train_loss: 1.0633612871170044
[TRAIN(1,51,1)]: i: 1272, train_loss: 1.0927846431732178
[TRAIN(1,51,7)]: i: 1273, train_loss: 1.006598711013794
[TRAIN(1,51,12)]: i: 1274, train_loss: 1.0011759996414185
[TRAIN(1,51,17)]: i: 1275, train_loss: 1.0577682256698608
[TRAIN(1,51,22)]: i: 1276, train_loss: 1.0561317205429077
[TRAIN(1,51,27)]: i: 1277, train_loss: 1.0482285022735596
[TRAIN(1,51,32)]: i: 1278, train_loss: 1.0417519807815552
[TRAIN(1,51,38)]: i: 1279, train_loss: 1.0665168762207031
[TRAIN(1,51,43)]: i: 1280, train_loss: 1.0590790510177612
[TRAIN(1,51,49)]: i: 1281, train_loss: 1.0601171255111694
[TRAIN(1,51,55)]: i: 1282, train_loss: 1.1097718477249146
[TRAIN(1,52,1)]: i: 1283, train_loss: 1.1187422275543213
[TRAIN(1,52,6)]: i: 1284, train_loss: 1.1170581579208374
[TRAIN(1,52,11)]: i: 1285, train_loss: 1.041785478591919
[TRAIN(1,52,16)]: i: 1286, train_loss: 1.0977407693862915
[TRAIN(1,52,22)]: i: 1287, train_loss: 0.9809662103652954
[TRAIN(1,52,27)]: i: 1288, train_loss: 1.0925794839859009
[TRAIN(1,52,32)]: i: 1289, train_loss: 1.0046850442886353
[TRAIN(1,52,38)]: i: 1290, train_loss: 1.0527013540267944
[TRAIN(1,52,43)]: i: 1291, train_loss: 1.0905735492706299
[TRAIN(1,52,50)]: i: 1292, train_loss: 1.0128159523010254
[TRAIN(1,52,57)]: i: 1293, train_loss: 1.0816171169281006
[TRAIN(1,53,4)]: i: 1294, train_loss: 1.1599791049957275
[TRAIN(1,53,11)]: i: 1295, train_loss: 1.0902317762374878
[TRAIN(1,53,17)]: i: 1296, train_loss: 1.0813757181167603
[TRAIN(1,53,22)]: i: 1297, train_loss: 1.060731291770935
[TRAIN(1,53,27)]: i: 1298, train_loss: 1.0521959066390991
[TRAIN(1,53,33)]: i: 1299, train_loss: 1.1740472316741943
[TRAIN(1,53,39)]: i: 1300, train_loss: 1.0150482654571533
[TRAIN(1,53,44)]: i: 1301, train_loss: 1.0476295948028564
[TRAIN(1,53,50)]: i: 1302, train_loss: 1.0804049968719482
[TRAIN(1,53,55)]: i: 1303, train_loss: 1.0319024324417114
[TRAIN(1,54,0)]: i: 1304, train_loss: 1.0741826295852661
[TRAIN(1,54,6)]: i: 1305, train_loss: 1.01516592502594
[TRAIN(1,54,12)]: i: 1306, train_loss: 1.0429986715316772
[TRAIN(1,54,18)]: i: 1307, train_loss: 1.065765380859375
[TRAIN(1,54,23)]: i: 1308, train_loss: 1.0719799995422363
[TRAIN(1,54,29)]: i: 1309, train_loss: 1.071433663368225
[TRAIN(1,54,34)]: i: 1310, train_loss: 1.0510303974151611
[TRAIN(1,54,40)]: i: 1311, train_loss: 1.0816712379455566
[TRAIN(1,54,46)]: i: 1312, train_loss: 1.136900782585144
[TRAIN(1,54,51)]: i: 1313, train_loss: 1.142869234085083
[TRAIN(1,54,56)]: i: 1314, train_loss: 1.106898307800293
[TRAIN(1,55,2)]: i: 1315, train_loss: 1.1334712505340576
[TRAIN(1,55,7)]: i: 1316, train_loss: 1.0743072032928467
[TRAIN(1,55,13)]: i: 1317, train_loss: 1.0416253805160522
[TRAIN(1,55,19)]: i: 1318, train_loss: 1.1411283016204834
[TRAIN(1,55,25)]: i: 1319, train_loss: 1.1420682668685913
[TRAIN(1,55,30)]: i: 1320, train_loss: 1.0679765939712524
[TRAIN(1,55,36)]: i: 1321, train_loss: 1.020830512046814
[TRAIN(1,55,41)]: i: 1322, train_loss: 1.0480055809020996
[TRAIN(1,55,47)]: i: 1323, train_loss: 1.1397936344146729
[TRAIN(1,55,52)]: i: 1324, train_loss: 1.0811156034469604
[TRAIN(1,55,58)]: i: 1325, train_loss: 1.0609248876571655
[TRAIN(1,56,3)]: i: 1326, train_loss: 1.0471802949905396
[TRAIN(1,56,8)]: i: 1327, train_loss: 1.1109395027160645
[TRAIN(1,56,14)]: i: 1328, train_loss: 1.1189839839935303
[TRAIN(1,56,19)]: i: 1329, train_loss: 1.0789353847503662
[TRAIN(1,56,24)]: i: 1330, train_loss: 1.1133875846862793
[TRAIN(1,56,30)]: i: 1331, train_loss: 1.1163794994354248
[TRAIN(1,56,36)]: i: 1332, train_loss: 1.0272051095962524
[TRAIN(1,56,41)]: i: 1333, train_loss: 1.0933077335357666
[TRAIN(1,56,47)]: i: 1334, train_loss: 1.169771432876587
[TRAIN(1,56,52)]: i: 1335, train_loss: 1.094797134399414
[TRAIN(1,56,58)]: i: 1336, train_loss: 1.0422090291976929
[TRAIN(1,57,3)]: i: 1337, train_loss: 1.062581181526184
[TRAIN(1,57,9)]: i: 1338, train_loss: 1.0060287714004517
[TRAIN(1,57,14)]: i: 1339, train_loss: 1.1235212087631226
[TRAIN(1,57,20)]: i: 1340, train_loss: 1.031510591506958
[TRAIN(1,57,25)]: i: 1341, train_loss: 1.0460504293441772
[TRAIN(1,57,30)]: i: 1342, train_loss: 1.07291841506958
[TRAIN(1,57,36)]: i: 1343, train_loss: 1.1156930923461914
[TRAIN(1,57,41)]: i: 1344, train_loss: 1.0850210189819336
[TRAIN(1,57,46)]: i: 1345, train_loss: 1.0660967826843262
[TRAIN(1,57,52)]: i: 1346, train_loss: 1.1247915029525757
[TRAIN(1,57,57)]: i: 1347, train_loss: 1.0313869714736938
[TRAIN(1,58,3)]: i: 1348, train_loss: 0.9387936592102051
[TRAIN(1,58,8)]: i: 1349, train_loss: 1.0320334434509277
[TRAIN(1,58,14)]: i: 1350, train_loss: 1.0692429542541504
[TRAIN(1,58,19)]: i: 1351, train_loss: 1.0163582563400269
[TRAIN(1,58,24)]: i: 1352, train_loss: 1.0351791381835938
[TRAIN(1,58,30)]: i: 1353, train_loss: 1.091548204421997
[TRAIN(1,58,35)]: i: 1354, train_loss: 1.0928761959075928
[TRAIN(1,58,40)]: i: 1355, train_loss: 1.1137769222259521
[TRAIN(1,58,45)]: i: 1356, train_loss: 1.103872537612915
[TRAIN(1,58,50)]: i: 1357, train_loss: 1.0229182243347168
[TRAIN(1,58,55)]: i: 1358, train_loss: 0.9736199975013733
[TRAIN(1,59,1)]: i: 1359, train_loss: 1.0368599891662598
[TRAIN(1,59,6)]: i: 1360, train_loss: 1.1383832693099976
[TRAIN(1,59,12)]: i: 1361, train_loss: 0.9558252692222595
[TRAIN(1,59,17)]: i: 1362, train_loss: 1.0698610544204712
[TRAIN(1,59,23)]: i: 1363, train_loss: 1.0484248399734497
[TRAIN(1,59,29)]: i: 1364, train_loss: 1.0779743194580078
[TRAIN(1,59,34)]: i: 1365, train_loss: 1.0888757705688477
[TRAIN(1,59,40)]: i: 1366, train_loss: 1.0982540845870972
[TRAIN(1,59,45)]: i: 1367, train_loss: 1.0303082466125488
[TRAIN(1,59,51)]: i: 1368, train_loss: 0.9747957587242126
[TRAIN(1,59,56)]: i: 1369, train_loss: 1.0820509195327759
[TRAIN(2,0,2)]: i: 1370, train_loss: 1.065582513809204
[TRAIN(2,0,8)]: i: 1371, train_loss: 1.0177184343338013
[TRAIN(2,0,14)]: i: 1372, train_loss: 1.0440975427627563
[TRAIN(2,0,19)]: i: 1373, train_loss: 1.023937463760376
[TRAIN(2,0,24)]: i: 1374, train_loss: 1.0905815362930298
[TRAIN(2,0,30)]: i: 1375, train_loss: 1.0461450815200806
[TRAIN(2,0,35)]: i: 1376, train_loss: 1.0676113367080688
[TRAIN(2,0,41)]: i: 1377, train_loss: 1.0710352659225464
[TRAIN(2,0,46)]: i: 1378, train_loss: 1.0685631036758423
[TRAIN(2,0,51)]: i: 1379, train_loss: 1.026855707168579
[TRAIN(2,0,57)]: i: 1380, train_loss: 1.0285533666610718
[TRAIN(2,1,2)]: i: 1381, train_loss: 1.1179664134979248
[TRAIN(2,1,8)]: i: 1382, train_loss: 1.0683664083480835
[TRAIN(2,1,13)]: i: 1383, train_loss: 1.0750600099563599
[TRAIN(2,1,19)]: i: 1384, train_loss: 1.0517162084579468
[TRAIN(2,1,24)]: i: 1385, train_loss: 1.1111785173416138
[TRAIN(2,1,30)]: i: 1386, train_loss: 1.0243738889694214
[TRAIN(2,1,35)]: i: 1387, train_loss: 1.049831509590149
[TRAIN(2,1,41)]: i: 1388, train_loss: 1.0500012636184692
[TRAIN(2,1,46)]: i: 1389, train_loss: 1.0380724668502808
[TRAIN(2,1,52)]: i: 1390, train_loss: 1.0164861679077148
[TRAIN(2,1,58)]: i: 1391, train_loss: 1.0505101680755615
[TRAIN(2,2,4)]: i: 1392, train_loss: 1.0345796346664429
[TRAIN(2,2,9)]: i: 1393, train_loss: 1.0709916353225708
[TRAIN(2,2,15)]: i: 1394, train_loss: 1.138414978981018
[TRAIN(2,2,20)]: i: 1395, train_loss: 1.0925415754318237
[TRAIN(2,2,26)]: i: 1396, train_loss: 1.1558492183685303
[TRAIN(2,2,31)]: i: 1397, train_loss: 1.0360491275787354
[TRAIN(2,2,36)]: i: 1398, train_loss: 1.0370477437973022
[TRAIN(2,2,42)]: i: 1399, train_loss: 1.0632741451263428
[TRAIN(2,2,48)]: i: 1400, train_loss: 1.1135989427566528
[TRAIN(2,2,54)]: i: 1401, train_loss: 1.1094613075256348
[TRAIN(2,2,59)]: i: 1402, train_loss: 1.0458362102508545
[TRAIN(2,3,4)]: i: 1403, train_loss: 1.071958065032959
[TRAIN(2,3,9)]: i: 1404, train_loss: 1.0804632902145386
[TRAIN(2,3,15)]: i: 1405, train_loss: 1.0822147130966187
[TRAIN(2,3,20)]: i: 1406, train_loss: 1.0390411615371704
[TRAIN(2,3,25)]: i: 1407, train_loss: 1.052839756011963
[TRAIN(2,3,30)]: i: 1408, train_loss: 1.0680488348007202
[TRAIN(2,3,35)]: i: 1409, train_loss: 1.1262502670288086
[TRAIN(2,3,41)]: i: 1410, train_loss: 1.1317170858383179
[TRAIN(2,3,47)]: i: 1411, train_loss: 1.0742204189300537
[TRAIN(2,3,52)]: i: 1412, train_loss: 1.126060962677002
[TRAIN(2,3,58)]: i: 1413, train_loss: 0.9935001730918884
[TRAIN(2,4,3)]: i: 1414, train_loss: 1.087121605873108
[TRAIN(2,4,9)]: i: 1415, train_loss: 1.091928243637085
[TRAIN(2,4,15)]: i: 1416, train_loss: 0.9677664041519165
[TRAIN(2,4,20)]: i: 1417, train_loss: 0.9812963604927063
[TRAIN(2,4,27)]: i: 1418, train_loss: 1.0632096529006958
[TRAIN(2,4,33)]: i: 1419, train_loss: 1.0211375951766968
[TRAIN(2,4,40)]: i: 1420, train_loss: 1.094305396080017
[TRAIN(2,4,45)]: i: 1421, train_loss: 0.9965404272079468
[TRAIN(2,4,51)]: i: 1422, train_loss: 1.0721464157104492
[TRAIN(2,4,57)]: i: 1423, train_loss: 1.128259539604187
[TRAIN(2,5,2)]: i: 1424, train_loss: 1.035836100578308
[TRAIN(2,5,7)]: i: 1425, train_loss: 1.038167119026184
[TRAIN(2,5,12)]: i: 1426, train_loss: 1.094723105430603
[TRAIN(2,5,19)]: i: 1427, train_loss: 1.0852365493774414
[TRAIN(2,5,25)]: i: 1428, train_loss: 1.0767462253570557
[TRAIN(2,5,32)]: i: 1429, train_loss: 1.0146631002426147
[TRAIN(2,5,38)]: i: 1430, train_loss: 1.0183111429214478
[TRAIN(2,5,43)]: i: 1431, train_loss: 1.0716060400009155
[TRAIN(2,5,51)]: i: 1432, train_loss: 1.0703232288360596
[TRAIN(2,5,57)]: i: 1433, train_loss: 1.087045669555664
[TRAIN(2,6,4)]: i: 1434, train_loss: 1.063895344734192
[TRAIN(2,6,11)]: i: 1435, train_loss: 1.1247968673706055
[TRAIN(2,6,18)]: i: 1436, train_loss: 1.0724166631698608
[TRAIN(2,6,24)]: i: 1437, train_loss: 1.072950839996338
[TRAIN(2,6,30)]: i: 1438, train_loss: 1.100453495979309
[TRAIN(2,6,37)]: i: 1439, train_loss: 1.0757849216461182
[TRAIN(2,6,43)]: i: 1440, train_loss: 0.9687965512275696
[TRAIN(2,6,50)]: i: 1441, train_loss: 1.1117050647735596
[TRAIN(2,6,56)]: i: 1442, train_loss: 1.0214357376098633
[TRAIN(2,7,1)]: i: 1443, train_loss: 1.0449944734573364
[TRAIN(2,7,7)]: i: 1444, train_loss: 1.0638929605484009
[TRAIN(2,7,12)]: i: 1445, train_loss: 1.0054925680160522
[TRAIN(2,7,17)]: i: 1446, train_loss: 1.0003947019577026
[TRAIN(2,7,22)]: i: 1447, train_loss: 1.0244042873382568
[TRAIN(2,7,30)]: i: 1448, train_loss: 1.1043601036071777
[TRAIN(2,7,36)]: i: 1449, train_loss: 0.9912177324295044
[TRAIN(2,7,43)]: i: 1450, train_loss: 1.0787818431854248
[TRAIN(2,7,48)]: i: 1451, train_loss: 1.0983572006225586
[TRAIN(2,7,54)]: i: 1452, train_loss: 1.1094801425933838
[TRAIN(2,7,59)]: i: 1453, train_loss: 1.1116920709609985
[TRAIN(2,8,6)]: i: 1454, train_loss: 1.0884565114974976
[TRAIN(2,8,13)]: i: 1455, train_loss: 1.0385850667953491
[TRAIN(2,8,20)]: i: 1456, train_loss: 1.1299591064453125
[TRAIN(2,8,27)]: i: 1457, train_loss: 0.9714280366897583
[TRAIN(2,8,34)]: i: 1458, train_loss: 1.0584466457366943
[TRAIN(2,8,42)]: i: 1459, train_loss: 1.070164442062378
[TRAIN(2,8,49)]: i: 1460, train_loss: 1.0372329950332642
[TRAIN(2,8,56)]: i: 1461, train_loss: 1.0479544401168823
[TRAIN(2,9,2)]: i: 1462, train_loss: 1.0127016305923462
[TRAIN(2,9,9)]: i: 1463, train_loss: 1.074514389038086
[TRAIN(2,9,15)]: i: 1464, train_loss: 1.0476255416870117
[TRAIN(2,9,21)]: i: 1465, train_loss: 1.0805186033248901
[TRAIN(2,9,27)]: i: 1466, train_loss: 1.1339519023895264
[TRAIN(2,9,33)]: i: 1467, train_loss: 1.1250841617584229
[TRAIN(2,9,39)]: i: 1468, train_loss: 1.0809087753295898
[TRAIN(2,9,45)]: i: 1469, train_loss: 1.0022389888763428
[TRAIN(2,9,51)]: i: 1470, train_loss: 1.0752638578414917
[TRAIN(2,9,57)]: i: 1471, train_loss: 1.023345708847046
[TRAIN(2,10,5)]: i: 1472, train_loss: 0.9938127994537354
[TRAIN(2,10,11)]: i: 1473, train_loss: 0.983440101146698
[TRAIN(2,10,18)]: i: 1474, train_loss: 1.1419177055358887
[TRAIN(2,10,24)]: i: 1475, train_loss: 1.0600664615631104
[TRAIN(2,10,30)]: i: 1476, train_loss: 1.1458157300949097
[TRAIN(2,10,37)]: i: 1477, train_loss: 1.0319868326187134
[TRAIN(2,10,44)]: i: 1478, train_loss: 1.0124255418777466
[TRAIN(2,10,51)]: i: 1479, train_loss: 1.093997597694397
[TRAIN(2,10,57)]: i: 1480, train_loss: 1.1030325889587402
[TRAIN(2,11,2)]: i: 1481, train_loss: 1.0666584968566895
[TRAIN(2,11,8)]: i: 1482, train_loss: 1.141189694404602
[TRAIN(2,11,15)]: i: 1483, train_loss: 1.049699068069458
[TRAIN(2,11,20)]: i: 1484, train_loss: 1.0426242351531982
[TRAIN(2,11,26)]: i: 1485, train_loss: 1.0484164953231812
[TRAIN(2,11,31)]: i: 1486, train_loss: 1.1034200191497803
[TRAIN(2,11,37)]: i: 1487, train_loss: 1.1345736980438232
[TRAIN(2,11,42)]: i: 1488, train_loss: 1.1346166133880615
[TRAIN(2,11,48)]: i: 1489, train_loss: 1.0165659189224243
[TRAIN(2,11,53)]: i: 1490, train_loss: 1.1203851699829102
[TRAIN(2,11,59)]: i: 1491, train_loss: 1.0780802965164185
[TRAIN(2,12,5)]: i: 1492, train_loss: 1.094102144241333
[TRAIN(2,12,11)]: i: 1493, train_loss: 1.1074976921081543
[TRAIN(2,12,18)]: i: 1494, train_loss: 1.0773537158966064
[TRAIN(2,12,24)]: i: 1495, train_loss: 1.0982269048690796
[TRAIN(2,12,31)]: i: 1496, train_loss: 1.0449504852294922
[TRAIN(2,12,37)]: i: 1497, train_loss: 1.1189978122711182
[TRAIN(2,12,44)]: i: 1498, train_loss: 1.0201210975646973
[TRAIN(2,12,50)]: i: 1499, train_loss: 0.9679308533668518
[TRAIN(2,12,58)]: i: 1500, train_loss: 0.9652011394500732
[TRAIN(2,13,5)]: i: 1501, train_loss: 1.007336139678955
[TRAIN(2,13,15)]: i: 1502, train_loss: 1.0418587923049927
[TRAIN(2,13,21)]: i: 1503, train_loss: 1.0547822713851929
[TRAIN(2,13,26)]: i: 1504, train_loss: 1.1208670139312744
[TRAIN(2,13,32)]: i: 1505, train_loss: 1.056918978691101
[TRAIN(2,13,37)]: i: 1506, train_loss: 1.0293105840682983
[TRAIN(2,13,42)]: i: 1507, train_loss: 1.0347259044647217
[TRAIN(2,13,49)]: i: 1508, train_loss: 1.027652382850647
[TRAIN(2,13,55)]: i: 1509, train_loss: 1.0415555238723755
[TRAIN(2,14,0)]: i: 1510, train_loss: 1.0330044031143188
[TRAIN(2,14,5)]: i: 1511, train_loss: 1.0676896572113037
[TRAIN(2,14,11)]: i: 1512, train_loss: 0.9199726581573486
[TRAIN(2,14,16)]: i: 1513, train_loss: 1.0178030729293823
[TRAIN(2,14,22)]: i: 1514, train_loss: 1.127150058746338
[TRAIN(2,14,29)]: i: 1515, train_loss: 1.1385785341262817
[TRAIN(2,14,35)]: i: 1516, train_loss: 1.0892388820648193
[TRAIN(2,14,40)]: i: 1517, train_loss: 1.0837945938110352
[TRAIN(2,14,46)]: i: 1518, train_loss: 1.0531060695648193
[TRAIN(2,14,51)]: i: 1519, train_loss: 1.074493408203125
[TRAIN(2,14,56)]: i: 1520, train_loss: 1.0603545904159546
[TRAIN(2,15,1)]: i: 1521, train_loss: 1.0387389659881592
[TRAIN(2,15,8)]: i: 1522, train_loss: 0.9872167706489563
[TRAIN(2,15,14)]: i: 1523, train_loss: 1.0627754926681519
[TRAIN(2,15,19)]: i: 1524, train_loss: 1.0373576879501343
[TRAIN(2,15,25)]: i: 1525, train_loss: 1.0388909578323364
[TRAIN(2,15,30)]: i: 1526, train_loss: 1.019912600517273
[TRAIN(2,15,36)]: i: 1527, train_loss: 1.0325677394866943
[TRAIN(2,15,42)]: i: 1528, train_loss: 1.0524799823760986
[TRAIN(2,15,47)]: i: 1529, train_loss: 1.0778617858886719
[TRAIN(2,15,52)]: i: 1530, train_loss: 1.0297387838363647
[TRAIN(2,15,57)]: i: 1531, train_loss: 1.0916240215301514
[TRAIN(2,16,2)]: i: 1532, train_loss: 1.1239899396896362
[TRAIN(2,16,7)]: i: 1533, train_loss: 1.062325119972229
[TRAIN(2,16,12)]: i: 1534, train_loss: 1.0572153329849243
[TRAIN(2,16,17)]: i: 1535, train_loss: 1.041873812675476
[TRAIN(2,16,23)]: i: 1536, train_loss: 1.0257662534713745
[TRAIN(2,16,29)]: i: 1537, train_loss: 1.055156946182251
[TRAIN(2,16,35)]: i: 1538, train_loss: 1.0126839876174927
[TRAIN(2,16,43)]: i: 1539, train_loss: 1.1118520498275757
[TRAIN(2,16,50)]: i: 1540, train_loss: 1.0046099424362183
[TRAIN(2,16,57)]: i: 1541, train_loss: 1.0622904300689697
[TRAIN(2,17,4)]: i: 1542, train_loss: 1.0229084491729736
[TRAIN(2,17,12)]: i: 1543, train_loss: 1.047334909439087
[TRAIN(2,17,20)]: i: 1544, train_loss: 1.0504027605056763
[TRAIN(2,17,27)]: i: 1545, train_loss: 1.1013731956481934
[TRAIN(2,17,35)]: i: 1546, train_loss: 1.0550838708877563
[TRAIN(2,17,42)]: i: 1547, train_loss: 1.0542792081832886
[TRAIN(2,17,50)]: i: 1548, train_loss: 1.0561450719833374
[TRAIN(2,17,56)]: i: 1549, train_loss: 0.9691430330276489
[TRAIN(2,18,2)]: i: 1550, train_loss: 0.9785526990890503
[TRAIN(2,18,8)]: i: 1551, train_loss: 1.096481204032898
[TRAIN(2,18,16)]: i: 1552, train_loss: 1.0576298236846924
[TRAIN(2,18,23)]: i: 1553, train_loss: 1.0697743892669678
[TRAIN(2,18,28)]: i: 1554, train_loss: 1.1032713651657104
[TRAIN(2,18,33)]: i: 1555, train_loss: 0.9981578588485718
[TRAIN(2,18,39)]: i: 1556, train_loss: 0.9592686891555786
[TRAIN(2,18,44)]: i: 1557, train_loss: 1.0437092781066895
[TRAIN(2,18,50)]: i: 1558, train_loss: 1.0521074533462524
[TRAIN(2,18,56)]: i: 1559, train_loss: 1.023671269416809
[TRAIN(2,19,1)]: i: 1560, train_loss: 1.1072474718093872
[TRAIN(2,19,6)]: i: 1561, train_loss: 1.0770784616470337
[TRAIN(2,19,11)]: i: 1562, train_loss: 1.0617181062698364
